timestamp, temperature, humidity, pressure, custom_MICS, ratio_NH3, ratio_CO, ratio_NO2, nh3, co, no2, c3h8, c4h10, ch4, h2, c2h5oh, alpha1, alpha2, alphadiff, specdiff
644389183, 6, 85, 99367.00, 15, 1.0000, 1.0000, 1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, 111642, 619980, 395744, 224210
644449186, 6, 85, 99361.00, 19, 1.0000, 1.0000, 1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, 87168, 617700, 395002, 225103
644509193, 6, 85, 99362.00, 17, 1.0000, 1.0000, 1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, 88903, 620944, 388001, 223147
644569196, 6, 85, 99348.00, 15, 1.0000, 1.0000, 1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, 100893, 619592, 392515, 223391
644629199, 6, 85, 99348.00, 24, 1.0000, 1.0000, 1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, 80802, 622995, 392227, 225570
644689203, 6, 85, 99348.00, 21, 1.0000, 1.0000, 1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, 123758, 613029, 394817, 222875
644749209, 6, 86, 99347.00, 22, 1.0000, 1.0000, 1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, 109082, 621138, 392840, 224937
644809211, 6, 85, 99340.00, 19, 1.0000, 1.0000, 1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, 85231, 613072, 394984, 223625
644869215, 6, 86, 99341.00, 19, 1.0000, 1.0000, 1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, 77582, 618160, 395521, 223938
644929222, 6, 86, 99334.00, 19, 1.0000, 1.0000, 1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, 81027, 622322, 393537, 224568
644989223, 6, 86, 99317.00, 21, 1.0000, 1.0000, 1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, 107592, 623003, 393891, 224368
645049227, 6, 86, 99321.00, 19, 1.0000, 1.0000, 1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, 95153, 614289, 393832, 224257
645109234, 6, 86, 99322.00, 22, 1.0000, 1.0000, 1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, 125060, 621954, 392273, 225490
645169236, 6, 86, 99309.00, 19, 1.0000, 1.0000, 1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, 103489, 618940, 391654, 223954
645229240, 6, 86, 99303.00, 32, 1.0000, 1.0000, 1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, 125786, 615553, 389201, 222703
645289247, 6, 86, 99300.00, 24, 1.0000, 1.0000, 1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, 84445, 618694, 395434, 224379
645349250, 6, 86, 99297.00, 17, 1.0000, 1.0000, 1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, 90267, 611428, 395491, 222341
645409253, 6, 86, 99295.00, 19, 1.0000, 1.0000, 1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, 152571, 620738, 393109, 222491
645469260, 6, 86, 99287.00, 24, 1.0000, 1.0000, 1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, 120778, 619460, 395558, 224764
645529264, 6, 87, 99288.00, 23, 1.0000, 1.0000, 1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, 57954, 619912, 392280, 224117
645589267, 6, 87, 99283.00, 27, 1.0000, 1.0000, 1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, 102895, 620723, 391658, 224459
645649269, 6, 86, 99279.00, 22, 1.0000, 1.0000, 1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, 83747, 622371, 392238, 224572
645709277, 6, 87, 99279.00, 19, 1.0000, 1.0000, 1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, 72830, 618840, 388902, 223292
645769280, 6, 87, 99271.00, 22, 1.0000, 1.0000, 1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, 102691, 620364, 392628, 225146
645829282, 6, 87, 99268.00, 23, 1.0000, 1.0000, 1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, 128852, 623735, 391382, 225184
645889289, 6, 87, 99273.00, 27, 1.0000, 1.0000, 1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, 101019, 625327, 393031, 226335
645949293, 6, 87, 99259.00, 22, 1.0000, 1.0000, 1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, 108617, 619792, 378598, 224426
646009296, 6, 87, 99260.00, 22, 1.0000, 1.0000, 1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, 106511, 619535, 392394, 222749
646069304, 6, 87, 99250.00, 18, 1.0000, 1.0000, 1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, 80331, 618331, 391684, 222604
646129307, 6, 87, 99246.00, 18, 1.0000, 1.0000, 1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, 76658, 622144, 394245, 224215
646189310, 6, 87, 99234.00, 18, 1.0000, 1.0000, 1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, 106952, 617985, 393875, 223958
646249317, 6, 86, 99231.00, 21, 1.0000, 1.0000, 1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, 90347, 618917, 393401, 222753
646309320, 6, 87, 99237.00, 19, 1.0000, 1.0000, 1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, 81736, 617825, 386263, 221914
646369324, 6, 87, 99224.00, 21, 1.0000, 1.0000, 1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, 116520, 626092, 394746, 222900
646429327, 6, 86, 99230.00, 16, 1.0000, 1.0000, 1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, 125057, 621086, 392756, 221773
646489332, 6, 87, 99221.00, 28, 1.0000, 1.0000, 1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, 68643, 618954, 393852, 221942
646549335, 7, 87, 99218.00, 26, 1.0000, 1.0000, 1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, 98521, 617902, 395280, 223101
646609338, 7, 87, 99219.00, 18, 1.0000, 1.0000, 1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, 110674, 623738, 395306, 222615
646669345, 7, 86, 99206.00, 17, 1.0000, 1.0000, 1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, 153414, 622507, 395751, 221690
646729349, 7, 86, 99196.00, 17, 1.0000, 1.0000, 1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, 124524, 613752, 398565, 221160
646789352, 7, 87, 99193.00, 22, 1.0000, 1.0000, 1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, 83903, 620702, 395789, 221585
646849357, 7, 87, 99186.00, 19, 1.0000, 1.0000, 1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, 138220, 619842, 394307, 222225
646909361, 7, 86, 99181.00, 21, 1.0000, 1.0000, 1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, 104275, 614413, 396008, 223572
646969364, 7, 87, 99173.00, 18, 1.0000, 1.0000, 1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, 136052, 619967, 393359, 220958
647029370, 7, 87, 99163.00, 19, 1.0000, 1.0000, 1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, 88527, 614697, 395738, 221543
647089374, 7, 87, 99156.00, 17, 1.0000, 1.0000, 1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, 137576, 611488, 388702, 221920
647149377, 7, 86, 99147.00, 13, 1.0000, 1.0000, 1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, 91955, 617770, 393516, 220625
647209382, 7, 87, 99133.00, 16, 1.0000, 1.0000, 1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, 138821, 618851, 393977, 221583
647269387, 7, 86, 99137.00, 17, 1.0000, 1.0000, 1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, 119112, 617798, 386299, 220548
647329390, 7, 86, 99129.00, 20, 1.0000, 1.0000, 1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, 113582, 619933, 392702, 223583
647389393, 7, 86, 99125.00, 16, 1.0000, 1.0000, 1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, 94279, 619129, 386908, 220273
647449400, 7, 86, 99123.00, 16, 1.0000, 1.0000, 1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, 112655, 615727, 393041, 220014
647509403, 7, 86, 99117.00, 15, 1.0000, 1.0000, 1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, 107009, 612643, 397282, 219801
647569406, 7, 86, 99114.00, 17, 1.0000, 1.0000, 1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, 107995, 620943, 394986, 220817
647629414, 7, 86, 99107.00, 17, 1.0000, 1.0000, 1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, 95764, 615525, 387620, 219758
647689417, 7, 86, 99115.00, 17, 1.0000, 1.0000, 1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, 61909, 619266, 387463, 219693
647749421, 7, 86, 99094.00, 21, 1.0000, 1.0000, 1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, 93642, 615933, 396821, 218955
647809428, 7, 86, 99091.00, 17, 1.0000, 1.0000, 1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, 123526, 619387, 394077, 219792
647869431, 7, 86, 99094.00, 21, 1.0000, 1.0000, 1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, 78466, 620189, 393492, 221015
647929435, 7, 86, 99083.00, 18, 1.0000, 1.0000, 1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, 125782, 613557, 398804, 219292
647989441, 8, 86, 99076.00, 17, 1.0000, 1.0000, 1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, 90688, 614941, 391472, 218954
648049443, 8, 86, 99071.00, 16, 1.0000, 1.0000, 1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, 114819, 618424, 394129, 219561
648109447, 8, 86, 99071.00, 18, 1.0000, 1.0000, 1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, 77106, 613581, 391711, 219585
648169454, 8, 86, 99073.00, 21, 1.0000, 1.0000, 1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, 76960, 617569, 394180, 220272
648229457, 8, 86, 99067.00, 18, 1.0000, 1.0000, 1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, 102773, 616042, 393650, 218829
648289461, 8, 86, 99066.00, 19, 1.0000, 1.0000, 1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, 77660, 618089, 395147, 219856
648349464, 8, 86, 99061.00, 17, 1.0000, 1.0000, 1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, 105036, 610102, 389635, 218427
648409473, 8, 86, 99056.00, 17, 1.0000, 1.0000, 1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, 103786, 611229, 397789, 218324
648469482, 8, 86, 99052.00, 16, 1.0000, 1.0000, 1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, 118886, 602132, 400941, 217842
648529490, 8, 86, 99048.00, 15, 1.0000, 1.0000, 1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, 101554, 615908, 385848, 218607
648589491, 8, 86, 99044.00, 18, 1.0000, 1.0000, 1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, 95943, 613307, 396435, 218803
648649490, 8, 86, 99049.00, 20, 1.0000, 1.0000, 1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, 105646, 626069, 397376, 219892
648709491, 8, 86, 99037.00, 25, 1.0000, 1.0000, 1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, 104225, 619298, 394603, 219962
648769501, 8, 87, 99018.00, 16, 1.0000, 1.0000, 1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, 108085, 618934, 395493, 217425
648829502, 8, 86, 99025.00, 17, 1.0000, 1.0000, 1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, 104990, 614794, 396500, 216780
648889505, 8, 86, 99023.00, 19, 1.0000, 1.0000, 1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, 156757, 618757, 394761, 216705
648949512, 8, 86, 99024.00, 17, 1.0000, 1.0000, 1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, 88327, 617567, 393636, 217233
649009515, 8, 86, 99014.00, 18, 1.0000, 1.0000, 1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, 80184, 615533, 394411, 218659
649069517, 8, 86, 99023.00, 24, 1.0000, 1.0000, 1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, 95875, 614254, 390459, 217634
649129525, 8, 86, 99011.00, 16, 1.0000, 1.0000, 1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, 85246, 624830, 400889, 217880
649189528, 8, 86, 99009.00, 20, 1.0000, 1.0000, 1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, 117990, 617121, 394386, 218114
649249531, 8, 86, 98997.00, 18, 1.0000, 1.0000, 1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, 91829, 607250, 399582, 216897
649309535, 9, 86, 98999.00, 17, 1.0000, 1.0000, 1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, 98448, 612211, 392276, 217459
649369541, 9, 86, 98988.00, 17, 1.0000, 1.0000, 1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, 117108, 608497, 397176, 216676
649429544, 9, 86, 98983.00, 16, 1.0000, 1.0000, 1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, 85957, 614420, 397011, 215687
649489548, 9, 86, 98961.00, 19, 1.0000, 1.0000, 1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, 72534, 617738, 394572, 218026
649549553, 9, 86, 98967.00, 18, 1.0000, 1.0000, 1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, 98865, 605097, 395692, 215409
649609555, 9, 86, 98956.00, 21, 1.0000, 1.0000, 1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, 136894, 619118, 395706, 215874
649669559, 9, 86, 98964.00, 18, 1.0000, 1.0000, 1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, 102095, 618981, 395622, 216245
649729565, 9, 86, 98956.00, 18, 1.0000, 1.0000, 1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, 110787, 621381, 388988, 216304
649789569, 9, 86, 98958.00, 17, 1.0000, 1.0000, 1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, 106485, 605720, 387748, 216289
649849572, 9, 86, 98946.00, 19, 1.0000, 1.0000, 1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, 104505, 613043, 388673, 216307
649909578, 9, 86, 98935.00, 18, 1.0000, 1.0000, 1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, 97605, 617225, 395177, 215998
649969582, 9, 86, 98935.00, 22, 1.0000, 1.0000, 1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, 78167, 612326, 394023, 215276
650029584, 9, 86, 98946.00, 19, 1.0000, 1.0000, 1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, 117806, 616134, 389429, 215686
650089591, 9, 86, 98936.00, 18, 1.0000, 1.0000, 1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, 139373, 604853, 393919, 215725
650149595, 9, 86, 98929.00, 17, 1.0000, 1.0000, 1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, 129154, 617135, 395442, 215141
650209598, 9, 86, 98924.00, 16, 1.0000, 1.0000, 1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, 132447, 612691, 394645, 214510
650269601, 9, 86, 98914.00, 19, 1.0000, 1.0000, 1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, 100859, 610786, 384970, 214124
650329608, 9, 86, 98907.00, 18, 1.0000, 1.0000, 1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, 143975, 615622, 394953, 215115
650389611, 9, 86, 98909.00, 18, 1.0000, 1.0000, 1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, 75811, 611109, 385396, 213896
650449613, 9, 86, 98897.00, 18, 1.0000, 1.0000, 1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, 84654, 614670, 394548, 214365
650509621, 9, 86, 98906.00, 18, 1.0000, 1.0000, 1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, 124952, 612263, 394777, 213769
650569624, 9, 86, 98884.00, 21, 1.0000, 1.0000, 1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, 105805, 613809, 393981, 215307
650629627, 9, 86, 98882.00, 24, 1.0000, 1.0000, 1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, 81253, 611569, 393448, 215093
650689635, 9, 86, 98882.00, 19, 1.0000, 1.0000, 1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, 117560, 611209, 386768, 214409
650749638, 9, 86, 98885.00, 18, 1.0000, 1.0000, 1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, 111459, 606476, 397207, 214477
650809639, 9, 86, 98882.00, 19, 1.0000, 1.0000, 1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, 77858, 613519, 394514, 213815
650869647, 9, 86, 98876.00, 18, 1.0000, 1.0000, 1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, 90498, 610433, 393226, 214456
650929649, 9, 86, 98870.00, 19, 1.0000, 1.0000, 1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, 112622, 616209, 391897, 215050
650989651, 9, 86, 98861.00, 19, 1.0000, 1.0000, 1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, 130165, 618382, 388569, 214216
651049655, 9, 87, 98873.00, 18, 1.0000, 1.0000, 1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, 110829, 611289, 397434, 214713
651109661, 9, 87, 98865.00, 22, 1.0000, 1.0000, 1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, 103602, 611080, 394078, 214479
651169665, 9, 87, 98865.00, 20, 1.0000, 1.0000, 1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, 101128, 612990, 393342, 214776
651229668, 9, 87, 98850.00, 19, 1.0000, 1.0000, 1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, 129717, 608044, 397144, 214384
651289674, 9, 87, 98857.00, 20, 1.0000, 1.0000, 1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, 92585, 608967, 393007, 213339
651349679, 9, 87, 98869.00, 19, 1.0000, 1.0000, 1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, 84612, 611217, 383721, 214834
651409681, 9, 87, 98861.00, 20, 1.0000, 1.0000, 1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, 93421, 604946, 395748, 214195
651469686, 9, 87, 98838.00, 18, 1.0000, 1.0000, 1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, 95501, 610025, 393307, 213882
651529690, 9, 87, 98836.00, 18, 1.0000, 1.0000, 1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, 146628, 615196, 394543, 214608
651589693, 9, 86, 98854.00, 21, 1.0000, 1.0000, 1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, 71052, 612025, 394180, 214078
651649699, 9, 87, 98834.00, 18, 1.0000, 1.0000, 1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, 142306, 610457, 396726, 213703
651709703, 9, 87, 98829.00, 22, 1.0000, 1.0000, 1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, 139087, 612020, 393507, 213478
651769706, 9, 87, 98824.00, 20, 1.0000, 1.0000, 1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, 103912, 610190, 393476, 213729
651829712, 9, 87, 98826.00, 21, 1.0000, 1.0000, 1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, 88488, 617217, 394518, 213857
651889715, 9, 87, 98813.00, 19, 1.0000, 1.0000, 1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, 103656, 610328, 392347, 214043
651949718, 9, 87, 98803.00, 28, 1.0000, 1.0000, 1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, 113829, 612557, 385379, 215150
652009720, 9, 87, 98816.00, 23, 1.0000, 1.0000, 1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, 62266, 611344, 387089, 213665
652069728, 9, 87, 98802.00, 20, 1.0000, 1.0000, 1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, 110861, 614223, 386999, 214214
652129730, 9, 87, 98797.00, 19, 1.0000, 1.0000, 1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, 114129, 605318, 393964, 212591
652189732, 10, 87, 98801.00, 23, 1.0000, 1.0000, 1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, 105788, 611844, 392668, 212938
652249739, 10, 87, 98803.00, 21, 1.0000, 1.0000, 1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, 114978, 611065, 393396, 214148
652309742, 10, 87, 98790.00, 25, 1.0000, 1.0000, 1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, 128119, 613709, 394351, 217720
652369744, 10, 87, 98788.00, 20, 1.0000, 1.0000, 1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, 86703, 612302, 394779, 214604
652429752, 10, 87, 98779.00, 22, 1.0000, 1.0000, 1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, 89392, 612056, 384677, 214156
652489755, 10, 87, 98784.00, 22, 1.0000, 1.0000, 1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, 119566, 607083, 397404, 213706
652549758, 10, 87, 98785.00, 24, 1.0000, 1.0000, 1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, -1.0000, 126600, 614015, 394651, 213705
